Country,Region,Population (millions),HDI,GDP per Capita,Cropland Footprint,Grazing Footprint,Forest Footprint,Carbon Footprint,Fish Footprint,Total Ecological Footprint,Cropland,Grazing Land,Forest Land,Fishing Water,Urban Land,Total Biocapacity,Biocapacity Deficit or Reserve,Earths Required,Countries Required,Data Quality
0.525150493181643,-0.01500189786012659,16.71,0.92,0.935962174865124,0.76,0.58,0.38,3.23,0.16,5.28,0.45,0.04,0.08,0.43,0.17,1.17,-4.11,3.05,4.53,0.9244372992776739
0.5435768262757357,-0.5790732574008849,0.25,0.6863595697674418,-1.4855179472629951,0.68,0.62,0.18,1.78,0.32,3.58,0.07,0.31,1.94,5.35,0.0,7.67,4.09,2.07,0.47,-1.0964256340270089
0.5620031593698284,-0.5790732574008849,4.46,0.91,0.03494631546861452,0.63,0.23,1.08,2.84,0.7,5.6,0.51,2.7,5.95,0.86,0.13,10.14,4.54,3.23,0.55,-1.6016413673531795
0.5804294924639212,0.5490694616806318,5.99,0.63,-1.1664081637267314,0.34,0.12,0.42,0.45,0.03,1.39,0.4,0.58,0.74,0.49,0.05,2.25,0.87,0.8,0.62,0.41922156595150323
0.5988558255580139,-1.1431446169416433,17.16,0.34,0.335284935267451,0.67,0.48,0.26,0.1,0.02,1.56,0.65,0.51,0.05,0.0,0.03,1.24,-0.32,0.9,1.26,0.41922156595150323
0.6172821586521066,-1.1431446169416433,168.83,0.5,-0.5094174329167767,0.53,0.1,0.19,0.21,0.08,1.16,0.5,0.12,0.02,0.02,0.05,0.7,-0.47,0.67,1.67,0.41922156595150323
0.6357084917461994,2.241283540302907,4.99,0.94,-0.9599253626150314,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,4.98,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,8.18,3.19,2.88,0.61,-0.08599416737466747
0.6541348248402921,1.11314082122139,3.31,0.79,-0.4343327779670675,0.57,0.4,0.15,5.8,0.4,7.52,0.07,0.04,0.0,1.61,0.19,1.92,-5.6,4.34,3.93,-1.6016413673531795
0.6725611579343849,-0.5790732574008849,179.16,0.53,-1.3728909648384315,0.27,0.01,0.08,0.38,0.02,0.79,0.26,0.0,0.01,0.04,0.03,0.35,-0.44,0.46,2.28,0.9244372992776739
0.6909874910284776,0.5490694616806318,3.8,0.77,1.5366394144627968,0.36,0.4,0.19,1.44,0.37,2.79,0.14,0.43,1.74,0.6,0.02,2.94,0.15,1.61,0.95,-1.6016413673531795
0.7094138241225703,-0.5790732574008849,7.17,0.5,-1.0913235087770223,0.3,0.05,0.36,0.35,0.73,1.91,0.36,0.04,2.66,0.73,0.13,3.92,2.01,1.1,0.49,-1.6016413673531795
0.7278401572166631,0.5490694616806318,6.69,0.67,-0.17153648564308557,1.11,1.1,0.83,0.97,0.01,4.16,2.51,2.28,5.54,0.05,0.14,10.52,6.36,2.4,0.4,-1.6016413673531795
0.7462664903107558,0.5490694616806318,29.99,0.73,0.7482505374908511,0.5,0.51,0.19,0.67,0.33,2.28,0.36,0.51,2.82,0.2,0.07,3.97,1.69,1.32,0.57,0.9244372992776739
0.7646928234048485,-0.5790732574008849,96.71,0.66,-0.5469597603916312,0.36,0.03,0.09,0.34,0.23,1.1,0.32,0.02,0.09,0.07,0.05,0.54,-0.56,0.64,2.03,0.41922156595150323
0.7831191564989413,-0.01500189786012659,38.21,0.84,-0.7722137252407585,0.84,0.04,0.78,2.64,0.05,4.44,1.05,0.07,0.77,0.11,0.09,2.08,-2.36,2.57,2.14,0.9244372992776739
0.801545489593034,-0.01500189786012659,10.6,0.83,-0.3967904504922129,1.03,0.25,0.09,2.15,0.31,3.88,0.47,0.06,0.85,0.07,0.05,1.51,-2.37,2.24,2.57,0.41922156595150323
0.8199718226871267,1.11314082122139,2.05,0.85,1.743122215574497,0.57,0.27,0.15,9.57,0.19,10.8,0.01,0.0,0.0,1.17,0.06,1.24,-9.56,6.24,8.72,-1.0964256340270089
0.8936771550634977,-1.1431446169416433,0.86,0.6863595697674418,-1.4855179472629951,0.14,0.01,0.15,3.27,0.09,3.65,0.14,0.01,0.04,0.0,0.0,0.18,-3.47,2.11,20.18,0.41922156595150323
0.8383981557812195,-0.01500189786012659,21.76,0.79,1.7243510518370697,0.72,0.05,0.33,1.46,0.03,2.71,0.87,0.11,1.14,0.08,0.12,2.32,-0.39,1.56,1.17,0.41922156595150323
0.8568244888753122,2.241283540302907,143.17,0.79,-0.8285272164530404,0.77,0.15,0.67,3.87,0.19,5.69,0.85,0.34,4.38,1.19,0.03,6.79,1.1,3.29,0.84,0.9244372992776739
0.8752508219694048,-1.1431446169416433,11.46,0.48,1.142444975976824,0.43,0.05,0.25,0.07,0.01,0.87,0.42,0.05,0.01,0.01,0.05,0.54,-0.32,0.5,1.6,0.41922156595150323
0.9121034881575903,0.5490694616806318,0.05,0.74,-0.8848407076653222,0.51,0.18,0.09,3.34,0.81,4.94,0.06,0.01,0.17,0.38,0.0,0.62,-4.31,2.85,7.92,-1.0964256340270089
0.9305298212516832,0.5490694616806318,0.18,0.73,1.3489277770885242,0.38,0.1,0.17,1.56,0.23,2.45,0.1,0.0,0.1,0.14,0.0,0.34,-2.1,1.41,7.12,-1.6016413673531795
0.9489561543457758,0.5490694616806318,0.11,0.72,1.0298179935522604,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,3.11,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,1.26,-1.85,1.79,2.47,-2.1068571006793504
0.9673824874398685,-0.5790732574008849,0.19,0.7,0.11003097041832365,0.97,0.16,0.27,0.96,0.42,2.77,0.69,0.01,1.17,0.06,0.0,1.93,-0.85,1.6,1.44,-1.6016413673531795
0.9858088205339613,-1.1431446169416433,0.19,0.55,-1.279035146151295,0.36,0.02,0.27,0.37,0.47,1.49,0.25,0.0,0.22,0.4,0.0,0.87,-0.61,0.86,1.7,-1.6016413673531795
1.004235153628054,1.11314082122139,28.29,0.83,-0.37801928675478563,0.74,0.27,0.27,4.21,0.08,5.61,0.09,0.12,0.07,0.18,0.04,0.5,-5.12,3.24,11.28,-1.0964256340270089
1.0226614867221469,-1.1431446169416433,13.73,0.46,-1.4479756197881406,0.34,0.21,0.21,0.3,0.12,1.21,0.21,0.17,0.46,0.17,0.02,1.05,-0.16,0.7,1.16,0.41922156595150323
1.0410878198162394,2.241283540302907,9.55,0.76,1.067360321027115,0.49,0.02,0.46,1.66,0.02,2.7,0.73,0.02,0.46,0.0,0.04,1.25,-1.44,1.56,2.15,0.41922156595150323
1.0595141529103322,-1.1431446169416433,5.98,0.4,0.5605389001165784,0.47,0.11,0.38,0.07,0.15,1.24,0.42,0.35,0.19,0.22,0.05,1.24,0.0,0.71,1.0,0.9244372992776739
1.077940486004425,-0.5790732574008849,5.3,0.91,0.9171910111276967,0.67,0.24,0.91,5.91,0.22,7.97,0.0,0.0,0.0,0.01,0.03,0.05,-7.92,4.61,159.47,0.41922156595150323
1.0963668190985176,-0.01500189786012659,5.45,0.84,-0.6220444153413403,0.31,0.08,0.72,2.82,0.03,4.06,0.71,0.06,1.85,0.0,0.09,2.71,-1.35,2.35,1.5,0.41922156595150323
1.1147931521926104,-0.01500189786012659,2.07,0.88,-0.3029346318050765,0.64,0.17,0.65,4.27,0.05,5.81,0.37,0.07,1.87,0.0,0.04,2.35,-3.47,3.36,2.48,0.9244372992776739
1.1332194852867032,-0.5790732574008849,0.55,0.5,-1.1288658362518769,0.47,0.03,0.09,0.0,0.46,1.29,0.66,0.01,2.28,1.19,0.23,4.36,3.08,0.74,0.29,-1.0964256340270089
1.1516458183807958,-1.1431446169416433,10.2,0.6863595697674418,-1.4855179472629951,0.16,0.43,0.52,0.07,0.01,1.24,0.09,0.56,0.22,0.33,0.06,1.27,0.03,0.71,0.98,0.41922156595150323
1.1700721514748886,-1.1431446169416433,52.39,0.66,1.4990970869879423,0.44,0.11,0.29,2.34,0.08,3.31,0.35,0.58,0.02,0.17,0.04,1.15,-2.16,1.91,2.87,0.41922156595150323
1.1884984845689814,-0.01500189786012659,46.76,0.87,-0.02136717574366732,0.78,0.15,0.17,2.22,0.32,3.67,0.72,0.1,0.34,0.06,0.04,1.25,-2.42,2.12,2.94,0.9244372992776739
1.206924817663074,-0.5790732574008849,21.1,0.75,-0.49064626917934934,0.31,0.01,0.16,0.52,0.27,1.32,0.26,0.02,0.04,0.07,0.05,0.44,-0.88,0.77,3.01,0.9244372992776739
1.2253511507571668,0.5490694616806318,0.54,0.71,1.5178682507253696,0.43,0.06,0.52,3.01,0.14,4.25,0.3,0.03,81.52,7.39,0.09,89.33,85.08,2.46,0.05,-1.0964256340270089
1.2437774838512596,-1.1431446169416433,1.23,0.53,0.22265795284288734,0.35,0.41,0.52,0.67,0.01,2.01,0.25,0.51,0.05,0.0,0.06,0.88,-1.14,1.16,2.3,-1.0964256340270089
1.2622038169453522,-0.01500189786012659,9.51,0.9,0.9922756660774058,1.47,0.27,1.3,3.88,0.09,7.25,1.31,0.22,6.66,2.19,0.24,10.62,3.38,4.19,0.68,0.41922156595150323
1.280630150039445,2.241283540302907,8.0,0.93,1.6868087243622152,0.75,0.22,0.38,4.26,0.07,5.79,0.32,0.12,0.74,0.01,0.12,1.3,-4.48,3.34,4.44,0.9244372992776739
1.2990564831335378,1.11314082122139,21.89,0.62,-1.4855179472629951,0.52,0.09,0.04,0.81,0.01,1.51,0.41,0.1,0.04,0.0,0.05,0.6,-0.91,0.87,2.5,0.41922156595150323
1.3174828162276306,1.11314082122139,8.01,0.62,1.5929529056750789,0.46,0.14,0.1,0.13,0.0,0.91,0.29,0.14,0.01,0.01,0.08,0.53,-0.38,0.52,1.71,0.41922156595150323
1.3359091493217232,-1.1431446169416433,47.78,0.51,1.480325923250515,0.44,0.34,0.23,0.17,0.09,1.32,0.46,0.34,0.17,0.06,0.06,1.08,-0.24,0.76,1.23,0.9244372992776739
1.354335482415816,-0.5790732574008849,66.78,0.72,0.7107082100159966,0.67,0.02,0.24,1.54,0.13,2.66,0.77,0.01,0.2,0.19,0.07,1.24,-1.42,1.54,2.14,0.9244372992776739
1.3727618155099088,-0.5790732574008849,1.11,0.6,0.5793100638540056,0.25,0.07,0.04,0.06,0.02,0.48,0.21,0.06,0.52,0.94,0.04,1.78,1.3,0.28,0.27,-1.6016413673531795
1.3911881486040014,-1.1431446169416433,6.64,0.47,0.9735045023399785,0.34,0.1,0.27,0.31,0.08,1.13,0.34,0.12,0.03,0.02,0.02,0.53,-0.6,0.65,2.13,0.9244372992776739
1.4096144816980942,-0.5790732574008849,0.1,0.72,0.16634446163060548,1.19,0.32,0.14,0.88,0.18,2.7,0.83,0.02,0.11,0.52,0.0,1.48,-1.22,1.56,1.82,-1.6016413673531795
1.428040814792187,0.5490694616806318,1.34,0.77,-0.603273251603913,0.46,0.19,0.27,6.89,0.11,7.92,0.04,0.01,0.15,1.37,0.0,1.56,-6.36,4.57,5.07,-1.6016413673531795
1.4464671478862796,-1.1431446169416433,10.88,0.72,0.1475732978931782,0.76,0.09,0.28,1.11,0.06,2.34,0.53,0.08,0.05,0.24,0.04,0.93,-1.4,1.35,2.51,0.41922156595150323
1.4648934809803724,1.11314082122139,74.0,0.76,-0.9786965263524586,0.87,0.12,0.34,1.92,0.04,3.33,0.75,0.09,0.6,0.04,0.04,1.52,-1.81,1.92,2.19,0.41922156595150323
1.4833198140744652,1.11314082122139,5.17,0.68,0.6731658825411421,0.73,0.44,0.08,4.13,0.01,5.47,0.6,1.96,0.02,0.13,0.09,2.79,-2.68,3.16,1.96,0.9244372992776739
1.5017461471685578,-1.1431446169416433,36.35,0.48,1.0861314847645422,0.34,0.15,0.54,0.08,0.11,1.24,0.35,0.15,0.01,0.04,0.04,0.59,-0.66,0.72,2.12,0.9244372992776739
1.5201724802626506,2.241283540302907,45.53,0.74,-0.15276532190565828,0.62,0.01,0.16,1.92,0.06,2.84,1.5,0.12,0.43,0.15,0.07,2.27,-0.58,1.64,1.25,0.41922156595150323
1.557025146450836,-0.01500189786012659,63.03,0.9,0.2977426077925964,0.82,0.28,0.45,3.14,0.08,4.94,0.6,0.12,0.12,0.3,0.18,1.32,-3.62,2.85,3.76,0.9244372992776739
1.5385988133567434,1.11314082122139,9.206,0.83,0.27897144405516916,0.8,0.19,0.38,6.37,0.19,7.93,0.02,0.0,0.07,0.47,0.0,0.56,-7.37,4.58,14.1607142857143,0.9244372992776739
1.5754514795449288,1.6772121807621485,317.5,0.91,0.5042254089042966,1.13,0.3,0.67,5.9,0.12,8.22,1.49,0.28,1.57,0.33,0.09,3.76,-4.46,4.75,2.19,0.9244372992776739
1.5938778126390216,0.5490694616806318,3.4,0.79,-0.734671397765904,0.19,0.98,0.55,0.98,0.05,2.91,1.89,4.86,1.22,2.18,0.17,10.32,7.41,1.68,0.28,-1.6016413673531795
1.6123041457331142,1.11314082122139,28.54,0.67,-1.1851793274641587,0.62,0.13,0.08,1.41,0.0,2.32,0.56,0.2,0.06,0.03,0.08,0.92,-1.4,1.34,2.52,0.9244372992776739
1.630730478827207,0.5490694616806318,29.96,0.763846,-1.0162388538273133,0.45,0.74,0.12,2.13,0.09,3.57,0.14,0.57,1.79,0.24,0.04,2.78,-0.79,2.06,1.28,0.41922156595150323
1.6491568119212998,-0.5790732574008849,90.8,0.66,-1.203950491201586,0.5,0.01,0.19,0.79,0.05,1.65,0.55,0.01,0.17,0.16,0.1,1.0,-0.65,0.95,1.66,0.9244372992776739
1.6675831450153924,-0.5790732574008849,0.01,0.6863595697674418,-1.4855179472629951,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,2.07,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,1.51,-0.56,1.19,1.37,-0.5912099007008381
1.6860094781094852,1.11314082122139,23.85,0.5,-1.3165774736261497,0.34,0.14,0.04,0.42,0.04,1.03,0.09,0.12,0.04,0.2,0.04,0.5,-0.53,0.59,2.06,0.41922156595150323
1.704435811203578,-1.1431446169416433,14.08,0.58,-1.1100946725144496,0.19,0.18,0.33,0.24,0.01,0.99,0.24,0.94,0.99,0.02,0.04,2.23,1.24,0.57,0.44,0.9244372992776739
1.7228621442976706,-1.1431446169416433,13.72,0.49,1.6492663968873607,0.2,0.32,0.29,0.53,0.01,1.37,0.15,0.32,0.12,0.01,0.02,0.62,-0.75,0.79,2.2,0.9244372992776739
